Title,Place,Job_type,Department,Date,Overall_rating,work_life_balance,skill_development,salary_and_benefits,job_security,career_growth,work_satisfaction,Likes,Dislikes
Software Engineer,Bengaluru/Bangalore,Full Time,Software Development Department,5 Feb 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good company and good environment,Nothing is dislike here
Consultant,Hyderabad,Full Time,Software Development Department,4 Nov 2022,3.0,3.0,2.0,2.0,3.0,3.0,2.0,"Culture , work life balance job security",Hikes no recognisation
Associate Consultant,Any,Full Time,Life Insurance Department,8 May 2023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,No,Yes worsted time west
Account Associate 2,"Navi Mumbai, Maharashtra",Full Time,Finance Department,1 Nov 2022,5.0,5.0,4.0,4.0,5.0,5.0,3.0,Office culture is very nice,They didn't provide valid salary
Data Engineer,Hyderabad/Secunderabad,Full Time,DBA / Data warehousing Department,0 Apr 2023,5.0,5.0,5.0,5.0,5.0,5.0,4.0,Good nice average above average,Good nice average above average
Analyst,"Noida, Uttar Pradesh",Full Time,Software Development Department,8 Oct 2022,5.0,5.0,5.0,5.0,5.0,5.0,3.0,Healthy environment and good culture,Nothing.. Everything is fine
Senior Analyst,"Pune, Maharashtra",Full Time,Software Development Department,0 Jul 2022,5.0,5.0,5.0,4.0,5.0,5.0,3.0,"I want to say Capgemini is very good company as per work life balance, learning perspective, work culture.",As such there is no bad things but appraisal salary hike is average. The thing I expect to improve.
Senior Consultant,"Chennai, Tamil Nadu",Full Time,Software Development Department,9 Feb 2023,3.0,4.0,2.0,2.0,4.0,2.0,2.0,Nothing nothing nothing nothing nothing,Everything everything everything everything everything
Process Lead,Whitefield,Full Time,Business Intelligence & Analytics Department,7 Sep 2022,4.0,5.0,3.0,3.0,4.0,5.0,3.0,"Managers are approachable, your queries are heard and addressed.","Sometimes undeserving candidates are promoted.
Yearly hikes doesnt make difference in your salary."
Software Engineer,"Pune, Maharashtra",Full Time,Software Development Department,0 Sep 2022,5.0,5.0,5.0,4.0,5.0,5.0,5.0,"Polices, learnings, equal opportunity ,work life balance , promotions everything is excellent .",Nothing
Senior Associate Business Analyst,"Kolkata, West Bengal",Full Time,Accounting & Taxation Department,0 Dec 2022,3.0,4.0,5.0,1.0,5.0,5.0,2.0,Work environment is good,Salary is unsatisfactory
Consultant,Gachibowli IT Park,Full Time,Software Development Department,3 Jun 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Learned more things related to work,Nothing much to discuss
Human Resource Business Partner,Talawade,Full Time,HR Operations Department,6 Jan 2023,3.0,2.0,2.0,3.0,3.0,2.0,3.0,Brand,Work ethics not followed across the company.
Associate Consultant,"Navi Mumbai, Maharashtra",Full Time,Quality Assurance and Testing Department,7 Sep 2022,3.0,3.0,3.0,2.0,5.0,3.0,2.0,Average MNC company. Would recommend for experienced.,Nothing bad as such...but benefits and salary hike is slow
Sr. Network Consultant,"Bengaluru/Bangalore, Karnataka",Full Time,IT Network Department,2 Jul 2022,4.0,5.0,5.0,4.0,4.0,4.0,4.0,"Work life balance
Training and learning opportunity","Capgemini office locations are mostly located in Whitefield area, so if there is law to work from office all the weekdays can be a challenge  to the employees."
Software Developer   (working remotely),,Full Time,Software Development Department,3 Mar 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"very good team , best work life balance",nothing is bad
Manager - Finance (Financial Controller),Navi Mumbai,Full Time,Software Development Department,0 Apr 2022,5.0,5.0,5.0,3.0,5.0,5.0,5.0,"My organisation is the best place to be.. 
It lives by its core value.
Yes we are not the greatest pay masters but we for sure they are the best employer in very aspect there is..
Work life balance is good.
Employee benefits check.
Job security check.
Career development check.
One can boldly try and pursue different areas of interest within the organisation...","Nothing is bad in Capgemini..
One can wish for more salary increment though.. 😉"
Associate Technical Consultant,"Navi Mumbai, Maharashtra",Full Time,Software Development Department,1 Nov 2022,2.0,3.0,3.0,1.0,2.0,1.0,2.0,Look for better,"No hike,no long term projects"
Team Manager - Supply Planning,"Chennai, Tamil Nadu",Full Time,SCM & Logistics Department,7 Jun 2023,3.0,3.0,3.0,2.0,3.0,3.0,2.0,Job security is there,remuneration is very poor
Senior Software Engineer,Pune,Full Time,Software Development Department,5 Apr 2023,4.0,5.0,5.0,4.0,4.0,4.0,3.0,"Culture , structure","Hikes , Projects"
Senior Software Analyst,"Bengaluru/Bangalore, Karnataka",Full Time,Software Development Department,9 Dec 2022,4.0,4.0,4.0,3.0,4.0,5.0,4.0,All except the time to allot the project,The time to allot the project
Embedded Engineer,Bengaluru/Bangalore,Full Time,Software Development Department,9 Jun 2023,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Good working environment,things are hard to learn
Consultant,Hyderabad/Secunderabad,Full Time,Software Development Department,1 Mar 2023,4.0,5.0,5.0,4.0,5.0,4.0,4.0,Work life balance,Salary and hikes could be more better
Accounts Payable Accountant,"Tiruchirappalli, Tamil Nadu",Full Time,Accounting & Taxation Department,9 Dec 2022,3.0,3.0,3.0,2.0,3.0,3.0,3.0,Work pressures is less,Concern about the salary package
Professional 1,"Bengaluru/Bangalore, Karnataka",Full Time,Quality Assurance and Testing Department,2 Nov 2022,4.0,3.0,2.0,3.0,3.0,4.0,3.0,It's good MNC company,About salary and apperials are less percentage
Senior Systems Engineer,"Hyderabad/Secunderabad, Telangana",Full Time,,3 Dec 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Great place to work,MRP processing facility
Analyst,"Gurgaon/Gurugram, Haryana",Full Time,Technology / IT Department,0 Jan 2023,3.0,4.0,5.0,2.0,5.0,3.0,3.0,"Growth
Training","Salary and compensation
Timing
Culture"
Senior Consultant C1,"Noida, Uttar Pradesh",Full Time,Technology / IT Department,4 Oct 2022,5.0,5.0,4.0,5.0,5.0,5.0,3.0,Overall good experience so far,The annual appraisal for experienced employees should be better
Pmo Consultant,Mumbai,Full Time,IT Consulting Department,1 Jun 2023,5.0,5.0,5.0,5.0,5.0,5.0,4.0,My efforts are been appreciated,nothing major to say about it.
Linux-Azure-OCI Cloud Service Admin,Banglore,Full Time,Other Department,6 Aug 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,nothing major to say about it,Work facility  and life balance
Sap Sd Consultant,"Hyderabad/Secunderabad, Telangana",Full Time,Sales Support & Operations Department,5 Dec 2022,5.0,5.0,4.0,3.0,5.0,5.0,3.0,No I like the working,Got very good environment to learn and grow
Associate Consultant,Pune,Full Time,IT Consulting Department,4 Apr 2023,5.0,5.0,4.0,2.0,4.0,4.0,2.0,Very bad hikes every year,Very good
Senior Consultant,Bengaluru/Bangalore,Full Time,Software Development Department,4 Feb 2023,4.0,4.0,4.0,3.0,4.0,4.0,3.0,no as of now,Nothing
C2 Manager,Hyderabad/Secunderabad,Full Time,Banking Operations Department,9 Jan 2023,4.0,3.0,3.0,3.0,4.0,2.0,2.0,So many things to say.,
Senior Consultant,Bengaluru/Bangalore,Full Time,IT Consulting Department,7 Jan 2023,4.0,4.0,4.0,4.0,4.0,4.0,3.0,Higher management in Cyber unit is good,Transport facility is not that good
Application Support Engineer   (working remotely),,Full Time,IT Infrastructure Services Department,7 Jan 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,I like,Good company helpfull company
Associate Consultant,"Pune, Maharashtra",Full Time,Software Development Department,1 Jan 2023,1.0,1.0,1.0,3.0,1.0,1.0,1.0,"Nothing, they don't care about their employees","Bad work culture, don't care about employees"
Ariba Consultant,Navi Mumbai,Full Time,IT Consulting Department,1 Apr 2022,4.0,3.0,4.0,3.0,4.0,4.0,4.0,If we work with positive attitude then its a good place to work. Multiple career development opportunities available.,Good work life balance and average compensation otherwise Good compensation and average work life balance is ok in IT culture. But this combination is not maintain here properly. Less compensation and hectic work life is the dislike from my perspective.
Associate System Engineer,"Bengaluru/Bangalore, Karnataka",Full Time,IT Consulting Department,1 Nov 2022,4.0,5.0,4.0,4.0,4.0,5.0,3.0,"Work place, satisfaction, ambience at work",Travel takes time
Technical Lead,Bengaluru/Bangalore,Full Time,IT Network Department,9 Dec 2022,4.0,3.0,4.0,3.0,2.0,3.0,3.0,Skill development,Work Life Balance
Senior Analyst,"Kolkata, West Bengal",Full Time,Data Science & Machine Learning Department,8 Sep 2022,4.0,3.0,5.0,2.0,5.0,5.0,4.0,Great place for freshers to learn a lot. Good projects to work upon and harness your skills.,Payscale is not good.
Software Developer,Bengaluru/Bangalore,Full Time,Software Development Department,7 Dec 2022,4.0,5.0,3.0,2.0,4.0,4.0,3.0,Work life balance,"Appraisal, project change issue"
Senior Project Manager,Chennai,Full Time,IT Infrastructure Services Department,6 Apr 2023,4.0,5.0,3.0,4.0,5.0,3.0,3.0,Work Life balance,No skill development
Analyst,"Hyderabad/Secunderabad, Telangana",Full Time,Software Engineering Department,2 Sep 2022,4.0,3.0,5.0,4.0,4.0,2.0,3.0,Training is superb for fresher,Only one thing is we don't have option to select our domain they can assign any domain or project that's it
Consultant,"Mumbai, Maharashtra",Full Time,Software Development Department,2 May 2023,4.0,2.0,2.0,4.0,2.0,4.0,2.0,Salary compensation,No work life balance
Operations Manager,"Kolkata, West Bengal",Full Time,Accounting & Taxation Department,3 Nov 2022,4.0,5.0,4.0,4.0,5.0,5.0,3.0,All Good about the company.,Only problem is yearly increment is way less then competition.
Team Lead,Dtp,Full Time,Accounting & Taxation Department,8 Feb 2023,4.0,5.0,2.0,2.0,4.0,5.0,3.0,Work life balance,Increments is very less
Consultant,"Kolkata, West Bengal",Full Time,Software Development Department,7 Jun 2023,4.0,5.0,4.0,4.0,4.0,4.0,3.0,Good work life balance,Appraisal
Software Engineer,Hinjewadi Pune,Full Time,Software Development Department,0 Dec 2022,4.0,4.0,4.0,3.0,4.0,5.0,3.0,Company culture good and supportive,No hike salary
Trainee,"Bangalore Rural, Karnataka",Full Time,"Operations, Maintenance & Support Department",6 Jan 2023,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Good all things,Nothing seems bad
Associate Consultant,"Bengaluru/Bangalore, Karnataka",Full Time,Software Development Department,2 Mar 2023,4.0,4.0,3.0,4.0,4.0,4.0,4.0,"Great company.
Good place to learn.
Supportive team and management.",Nothing much.
Consultant,Bengaluru/Bangalore,Full Time,IT Consulting Department,0 May 2023,5.0,5.0,5.0,5.0,3.0,5.0,5.0,Ok,Nothing as been identified till now
Senior Software Engineer,Bengaluru/Bangalore,Full Time,Quality Assurance and Testing Department,3 Jan 2023,4.0,4.0,4.0,4.0,5.0,4.0,4.0,Good working culture,Need to improve budget
Senior Consultant C1,"Bangalore Rural, Karnataka",,Information Technology Department,0 Nov 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Everything is sorted and ppl care about work life balance,None
Senior Business Analyst,"Hyderabad/Secunderabad, Telangana",Full Time,Cloud Infrastructure Department,4 Nov 2022,4.0,3.0,4.0,3.0,4.0,3.0,3.0,No i don't want to mention any,No i don't want to mention any
Consultant,Bhubaneswar,Full Time,Technology / IT Department,3 Apr 2023,5.0,5.0,5.0,5.0,5.0,5.0,4.0,The insurance project,Support of some projects
Process Associate   (working remotely),,Full Time,Voice / Blended Department,8 Feb 2023,2.0,3.0,3.0,4.0,2.0,2.0,2.0,Salary payment in time,No leaves no promotion no job security
Process Associate,Bengaluru/Bangalore,Full Time,Non Voice Department,2 May 2023,3.0,2.0,4.0,3.0,5.0,3.0,3.0,Good Company culture,Bad Food
Consultant,Talawde,Full Time,Software Development Department,9 Sep 2022,1.0,1.0,1.0,1.0,4.0,1.0,1.0,Nothing,"Management took some project with fix bid,  compromising over manforce and when ever there is situation in the project they are always blaming the developers."
Process Associate P2p,"Rajarhat, West Bengal",Full Time,Accounting & Taxation Department,9 Aug 2022,3.0,4.0,4.0,2.0,4.0,4.0,1.0,Good team members.,"1st: salary is not decent as per the market standard.
2nd: Missing of HR policies.
3rd: People will not be appreciated for the good work.However they always been gainer of negetive appreciation from their manager.The TL & Managers (specifically my project) are very less active."
Associate Consultant   (working remotely),,Full Time,IT Support Department,4 May 2023,3.0,4.0,4.0,4.0,3.0,3.0,2.0,The hike and benefits,Gives promotion to undeserving people. Not implementing communication checks by HR to the people who had put down the papers. No retention.
Senior Consultant,Hyderabad/Secunderabad,Full Time,Banking Operations Department,3 Jul 2023,2.0,3.0,4.0,3.0,1.0,3.0,2.0,average,average aaaa aaa aaaa aaa aaaaa
Java Spring Boot Developer,"Bengaluru/Bangalore, Karnataka",Full Time,Software Development Department,8 Nov 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,It's really i am very grateful to working here.,Nothing
Senior Software Engineer,Hyderabad/Secunderabad,,Health Informatics Department,1 Apr 2023,4.0,3.0,3.0,3.0,3.0,3.0,3.0,Job security,Hike is not good. Very less increments
Associate Consultant,Bengaluru/Bangalore,Full Time,Banking Operations Department,0 Mar 2023,3.0,3.0,3.0,3.0,3.0,3.0,3.0,job security,Work life balance
Team Lead- Supply Chain Planning,"Chennai, Tamil Nadu",Full Time,SCM & Logistics Department,3 Apr 2023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Nothing to say,No appreciation or no meaning of putting efforts in our work
Associate II Network Engineer   (working remotely),,Full Time,Telecom Department,7 Jan 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good culture at capgemini,Telecom Project not getting shift allowance and internet allowance
Portfolio Manager,Pune,Full Time,Technology / IT Department,5 Mar 2023,4.0,4.0,4.0,3.0,5.0,4.0,3.0,All,"Nothing as such, relax culture"
Senior Consultant,"Pune, Maharashtra",Full Time,Software Development Department,7 Oct 2022,4.0,4.0,4.0,3.0,3.0,3.0,2.0,Not available not avialble not available,Not available not available not available
Process Lead And Subject Matter Expert,Kolkata Candor Infospace,Full Time,Finance Department,1 Nov 2022,5.0,5.0,4.0,4.0,5.0,5.0,4.0,Overall good. Yes I felt that. Thanks,Overall good. There has a prospect for reaching up.
Consultant,"Bengaluru/Bangalore, Karnataka",Full Time,Employee Relations Department,3 Feb 2023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Bad place,Bad place to work
Trainee,"Mumbai, Maharashtra",Full Time,Software Development Department,2 Nov 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,good nice environment everything is good,no dislike everything is good
Analyst,Pune,Full Time,Software Development Department,6 Feb 2023,3.0,4.0,5.0,3.0,5.0,3.0,3.0,Job security,All your growth and work satisfaction depends on the project you get
Test Manager,Chennai,Full Time,Quality Assurance and Testing Department,8 May 2023,3.0,4.0,4.0,2.0,4.0,4.0,3.0,Good work life balance,Salary
Software Engineer,Noida,Full Time,Software Development Department,7 Apr 2023,4.0,4.0,3.0,3.0,4.0,4.0,3.0,Very good work culture,Low appraisal less salary
Associate Consultant,Bengaluru/Bangalore,Full Time,Banking Operations Department,1 Jun 2023,3.0,3.0,3.0,2.0,4.0,3.0,2.0,Work life balance,There is no proper Hike appraisals
Consultant,"Noida, Uttar Pradesh",Full Time,IT Consulting Department,5 Dec 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,All the things are good.,Work life balance
Financial Controller,Mumbai,Full Time,Finance Department,5 Jan 2023,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Pay is less as compared to industry,Good work culture and it was good for testing
Associate Consultant,"Hyderabad/Secunderabad, Telangana",Full Time,,2 Dec 2022,5.0,5.0,3.0,3.0,5.0,3.0,3.0,Nothing much to dislike it was good,Discuss and handling work with team mates
Associate Consultant,Bengaluru/Bangalore,Full Time,Software Development Department,2 Feb 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing,Learning
Software Analyst,Banglore,Full Time,Software Development Department,6 Jan 2023,5.0,5.0,5.0,3.0,4.0,5.0,2.0,Salary and hikes will not be present .,Skill development workshops
Software Engineer,Banglore,Full Time,Software Development Department,1 Oct 2022,3.0,3.0,4.0,3.0,2.0,3.0,3.0,salary hikes are too low,good everything
Manager,Mumbai,Full Time,it Department,9 Mar 2023,4.0,4.0,4.0,4.0,4.0,4.0,4.0,nothing to comlain,Work Life Balance and team
Sr. Analyst,"Pune, Maharashtra",Full Time,IT Consulting Department,0 Dec 2022,4.0,5.0,4.0,3.0,4.0,4.0,3.0,Appraisal process,
Senior Lead Consultant,Bengaluru/Bangalore,Full Time,Technology / IT Department,8 Jan 2023,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Good Company to work,Nothing as such
Senior Software Engineer,"Kolkata, West Bengal",Full Time,Software Development Department,9 Mar 2023,4.0,4.0,4.0,4.0,4.0,4.0,4.0,All good,Bench period is long . Hard to get the project
Sharepoint Administrator,"Bengaluru/Bangalore, Karnataka",Freelancer,IT Infrastructure Services Department,8 Apr 2023,4.0,4.0,3.0,4.0,4.0,4.0,3.0,"Yes, I feel very good at capgemini",My manager is not good.
Senior Software Engineer,Pune,Full Time,Software Development Department,2 Apr 2023,4.0,4.0,4.0,3.0,4.0,4.0,3.0,Work life balance is good there,Appraisal is not much good
Senior Analyst,"Bengaluru/Bangalore, Karnataka",Full Time,Recruitment & Talent Acquisition Department,0 Oct 2022,5.0,5.0,5.0,5.0,5.0,5.0,4.0,"Good working culture , supporting team members and team lead.",Nothing as of now.
Senior Consultant,"Gurgaon/Gurugram, Haryana",Full Time,Software Development Department,6 Feb 2023,5.0,4.0,5.0,4.0,5.0,4.0,3.0,Work life balance,Nothing as of now
Associate Consultant,Bengaluru/Bangalore,Full Time,Technology / IT Department,2 May 2023,5.0,5.0,5.0,4.0,5.0,5.0,3.0,All good,Disappointed with appraisal
Software Engineer,"Bengaluru/Bangalore, Karnataka",Full Time,Software Development Department,7 Oct 2022,5.0,5.0,4.0,2.0,5.0,4.0,2.0,The people are good. The senior are supportive.,The payment scale for fresher is bad. Low quality work.
Consultant,"Noida, Uttar Pradesh",Full Time,Software Development Department,7 May 2023,4.0,5.0,5.0,4.0,4.0,4.0,4.0,NA NA NA,NA NA NA
Associate Consultant,Bengaluru/Bangalore,Full Time,Software Development Department,7 Jul 2023,4.0,3.0,3.0,2.0,4.0,3.0,3.0,All thing i like,no dislikes
Senior Associate   (working remotely),,Full Time,Software Development Department,2 Jan 2023,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Learning and development,Less Salary hikes.
Associate Consultant,"Hyderabad/Secunderabad, Telangana",Full Time,Software Development Department,7 Oct 2022,3.0,3.0,3.0,3.0,3.0,3.0,3.0,I have a good experience  to work with Java,Not have dis likes
Senior Business Development Manager,"Bengaluru/Bangalore, Karnataka",Full Time,BD / Pre Sales Department,9 Sep 2022,4.0,3.0,3.0,3.0,3.0,3.0,3.0,Range of options for career choice. Lot of employee friendly policies.,difficult to pull together individual divisions.
Senior Consultant,Prestige Tech Park,Full Time,Quality Assurance and Testing Department,4 Nov 2022,3.0,3.0,3.0,2.0,3.0,2.0,2.0,Good to work but not best,Salary and management need to be more supportive
Consultant,"Navi Mumbai, Maharashtra",Full Time,Software Development Department,6 Oct 2022,5.0,5.0,5.0,3.0,5.0,5.0,3.0,Overall good my experience is good with Capgemini.,As of nothing
Associate Consultant,Pune,Full Time,Software Development Department,7 Jan 2023,4.0,5.0,5.0,3.0,4.0,5.0,4.0,Work life balance,No proper rewarding
Consultant,"Hyderabad/Secunderabad, Telangana",Full Time,Software Development Department,8 Dec 2022,5.0,5.0,5.0,5.0,5.0,5.0,4.0,Good work life balance,Nothing
Senior Consultant C1,"Gurgaon/Gurugram, Haryana",Full Time,IT Network Department,4 Nov 2022,3.0,3.0,5.0,3.0,4.0,4.0,3.0,Learning opportunities on any upcoming new skill in the market,Work life balance
Sr.qa,"Hyderabad/Secunderabad, Telangana",Full Time,"Investment Banking, Private Equity & VC Department",1 Feb 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good,"no comment
no"
Technical Writer,"Bangalore Rural, Karnataka",Full Time,Engineering Department,4 Mar 2023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Techpub project is worst,Everything
Senior Analyst,Bengaluru/Bangalore,Full Time,Finance Department,4 Aug 2023,4.0,4.0,4.0,3.0,5.0,5.0,2.0,I learnt a lot on JEE FULL STACK DEVELOPER,Onboarding
Senior Analyst,"Mumbai, Maharashtra",Full Time,Business Intelligence & Analytics Department,8 May 2023,3.0,4.0,3.0,3.0,3.0,4.0,3.0,Friendly colleagues and environment,Salary hikes
Hr Intern,"Pune, Maharashtra",Intern,,5 Sep 2022,5.0,5.0,5.0,4.0,5.0,5.0,5.0,"Currently i am HR intern in Capgemini, and all the senior helps to learn and to clear my doubts",I can't say any dislike in Capgemini.
Senior Associate,Bengaluru/Bangalore,Full Time,Finance Department,6 May 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,They provide work from home facility,Nothing
Associate Consultant Engineer,"Bengaluru/Bangalore, Karnataka",Full Time,IT Support Department,1 Oct 2022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Nil,Everything it's worse because of the team and manager
Consultant,Hinjewadi,Full Time,Software Development Department,2 Nov 2022,4.0,5.0,3.0,3.0,5.0,2.0,3.0,Learning and development,Mostly work depends on client so does the work life balance.
Process Associate,"Bengaluru/Bangalore, Karnataka",Full Time,Accounting & Taxation Department,7 Oct 2022,4.0,4.0,3.0,3.0,3.0,3.0,3.0,Company work policy,Not good pay for experienced employees
Senior Consultant,"Bengaluru/Bangalore, Karnataka",Full Time,BD / Pre Sales Department,9 Feb 2023,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Work culture,Work life balance
Associate Consultant Developer,Bengaluru/Bangalore,Full Time,Software Development Department,3 Feb 2023,5.0,4.0,5.0,4.0,4.0,4.0,4.0,Great company for career development with all new technologies.,Nothing to dislike
Beginer,Pune,Full Time,Other Department,5 Jul 2023,5.0,3.0,3.0,4.0,4.0,2.0,4.0,Work life balance is not satisfied much here,Work life balance is very good with capgemini
Associate In F & A,Bangalore,Full Time,Finance & Accounts Department,6 Jan 2023,4.0,4.0,4.0,4.0,4.0,4.0,4.0,I would likely to work & follow work policy,There is no dislike for me in Capgemini
Senior Software Engineer,Whitefield,Full Time,Software Development Department,8 Oct 2022,4.0,3.0,4.0,3.0,5.0,5.0,3.0,The dress code is simple and you get to learn a lot of different technologies.,"No work life balance.
Not so good management."
Process Associate   (working remotely),,Full Time,Accounting & Taxation Department,8 Mar 2023,5.0,5.0,5.0,4.0,5.0,5.0,5.0,All the things,Nothing to dislike there
It Support Engineer,"Kolkata, West Bengal",Part Time,IT Support Department,4 Mar 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,All things is good,Nothing is bad
Process Lead IMS Risk,Chennai,Full Time,Business Department,9 Jan 2023,5.0,5.0,4.0,5.0,5.0,5.0,4.0,Company culture,None skill development can be improved
Senior Data Analyst,Bengaluru/Bangalore,Full Time,Software Development Department,5 Feb 2023,5.0,5.0,5.0,4.0,5.0,5.0,4.0,"Great start, For freshers .",Nice experience
Plsql Developer,"Navi Mumbai, Maharashtra",Full Time,Business Intelligence & Analytics Department,8 Dec 2022,4.0,4.0,4.0,4.0,4.0,4.0,4.0,"Nothing to share , all are good things",Good exposure got as new joinee
Manager,"Gurgaon/Gurugram, Haryana",Full Time,Software Development Department,3 Mar 2023,3.0,2.0,1.0,3.0,1.0,1.0,2.0,Work life balance is poor,Work culture is too good
Consultant,Hyderabad/Secunderabad,Full Time,Software Development Department,0 Jan 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing to describe,"Work opportunities, work life balance"
Senior Consultant,"Hyderabad/Secunderabad, Telangana",Full Time,Software Development Department,2 Jan 2023,5.0,4.0,5.0,4.0,5.0,5.0,4.0,,
Senior Consultant C1,Pune,Full Time,Engineering Department,5 Mar 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"This organization understand the female employees issue and gives flexibility, I used to feel very comfortable while working here.","Management should not compare to anyone with their designation, every employees has a capabilities to learn the new technology and they are able to adopt new culture they just need a proper support and guidance."
Senior Consultant,"Hyderabad/Secunderabad, Telangana",Full Time,,7 Dec 2022,4.0,3.0,3.0,4.0,4.0,4.0,3.0,Getting projects easly,Appraisal s are very low
Software Engineering Analyst,Navi Mumbai,Full Time,DBA / Data warehousing Department,9 Jun 2022,4.0,4.0,5.0,4.0,5.0,4.0,5.0,It's good that my Project and client let me allow to explore multiple technologies and utilise them. There's a freedom to develop something from scratch with my own architectures.,"The pay scale for the freshers joined from off campus drives, is not good enough."
Senior Software Engineer,Pune,Full Time,Software Development Department,2 May 2022,4.0,4.0,4.0,4.0,4.0,4.0,3.0,Good work environment and culture. Teammates are supportive. Company policies are good.,Salary is decent but career growth is slow. Work satisfaction is average. There is a bond of 2 years. The job trainings you get before joining doesn't guarantee even a similar job.
Data Engineer,"Navi Mumbai, Maharashtra",Full Time,Top Management Department,9 Sep 2022,5.0,5.0,4.0,4.0,5.0,5.0,4.0,Great work life balance culture,Randomly they put us on any project depend BU requirement
Senior Software Engineer,Bengaluru/Bangalore,Full Time,"BFSI, Investments & Trading Department",5 May 2023,4.0,3.0,4.0,2.0,2.0,3.0,2.0,some managers are friendly,salary hike is very less
Senior Software Engineer,Pune,Full Time,IT Infrastructure Services Department,9 May 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Work culture,"Project based, time management"
Analyst,Pune,Full Time,,3 Nov 2022,3.0,3.0,2.0,3.0,3.0,2.0,2.0,in particualr nothing.,Too much of work load and no worklife balance
Java Developer,Bengaluru/Bangalore,Full Time,IT Network Department,3 Feb 2023,3.0,3.0,4.0,4.0,2.0,4.0,4.0,good culture management,work is heavy under pressure
Consultant,Bengaluru/Bangalore,Full Time,Software Development Department,1 Mar 2023,2.0,3.0,2.0,2.0,3.0,3.0,2.0,nothing as such,everything as such
Senior Consultant   (working remotely),,Full Time,Software Development Department,1 Dec 2022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Nothing,"Support only relatives
Promotion and salary hike only to favorite people"
Associate Consultant,"Noida, Uttar Pradesh",Full Time,IT Support Department,8 Sep 2022,5.0,4.0,4.0,3.0,5.0,4.0,2.0,Likes nd dislikes is again on ur project alignment.,"Monetary is the the concern, depanding upon the current leadership you work with."
Program Manager,Gurugram,Full Time,Construction / Manufacturing Department,7 Jun 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,All the points above I have rated as a five star just because I feel and I got the support from my organisation that ways.,Nothing as such to dislike about. I actually do not find any reason to say it because this question has to be answered. It’s the best place and will be the best place.
Sr. Software Engineer,"Noida, Uttar Pradesh",Full Time,Software Development Department,7 May 2023,4.0,4.0,4.0,3.0,4.0,5.0,3.0,Leadership and supportive team member.,Appraisal
Associate Engineer,"Chennai, Tamil Nadu",Full Time,IT Network Department,3 Mar 2023,5.0,4.0,5.0,4.0,4.0,5.0,3.0,Very good learning platform for freshers.,No
Ai Consultant,"Pune, Maharashtra",Full Time,Data Science & Machine Learning Department,2 Feb 2023,1.0,1.0,4.0,3.0,1.0,1.0,2.0,Training and certification is only good part in the company.,"Non technical people handling technical team. Boot licking culture is there and HR and RMG think like they are owner of the company. Worst Company and like ""Naam bade aur darshan chhote """
Software Engineer,"Bangalore Rural, Karnataka",Full Time,Software Development Department,2 Feb 2023,4.0,4.0,4.0,4.0,4.0,4.0,4.0,WORK-LIFE BALANCE,Salary is less
Wlan QA Engineer,Bengaluru/Bangalore,Full Time,IT Network Department,0 Feb 2023,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Good,Nothing to say
Associate Consultant,Navi Mumbai,Full Time,Software Development Department,2 May 2022,5.0,5.0,5.0,4.0,5.0,5.0,5.0,"The work culture , work life balance ,Management ,Fun Activities everything makes the work Environment so comfortable and make the employee Happy to work","Transport and Gym facilities are not free. 
This is the only thing i dislike about capgemini.
No complaints regarding Management."
Senior Consultant C1,Pune,Full Time,Software Development Department,6 Apr 2023,4.0,4.0,4.0,3.0,3.0,3.0,4.0,ajdjdhhdhd Dhar hush’s hdhd bdh,Ahdhdh she hand hdhd hdh
