Title,Place,Job_type,Department,Date,Overall_rating,work_life_balance,skill_development,salary_and_benefits,job_security,career_growth,work_satisfaction,Likes,Dislikes
DIPLOMA APPRENTICE TRANING,"Noida, Uttar Pradesh",Full Time,Production Department,7 May 2023,1.0,1.0,1.0,1.0,3.0,4.0,3.0,Culture,"Salary , shift time ,"
Engineer,Sector 8 IMT Manesar,Full Time,Engineering Department,0 Feb 2023,5.0,5.0,5.0,2.0,5.0,5.0,3.0,"Skill development and Learning, Job security",Minimum salary and appraisal with high experience
Deputy Engineer,"Noida, Uttar Pradesh",Full Time,Engineering Department,1 Apr 2023,5.0,4.0,4.0,4.0,5.0,2.0,2.0,Location,"Promotion/appraissalg ax jddhsbwv
Sggdh"
Junior Manager,"Oragadam, Tamil Nadu",Full Time,Engineering Department,6 Jan 2023,1.0,1.0,2.0,2.0,2.0,1.0,2.0,Nothing to like,"Work life balance 
Not good salary 
Growth of work is null"
Senior Engineer-Store,"Noida, Uttar Pradesh",Full Time,Accounting & Taxation Department,8 Dec 2022,3.0,4.0,4.0,2.0,5.0,4.0,3.0,"Work life is balanced,shiftwise working,good for upgrading skills,company culture is good,job security.",Salary increment will be at lowest.
Senior Sales Manager,"Patna, Bihar",Full Time,Sales Support & Operations Department,0 Jun 2023,1.0,3.0,2.0,1.0,2.0,2.0,1.0,Nothing 😔😔😔😔,"All are dislike, nothing like any management"
Assistant Engineer- Production,"Noida, Uttar Pradesh",Full Time,Production & Quality Department,8 Nov 2022,4.0,3.0,4.0,3.0,3.0,4.0,3.0,"Everyone's behavior in the company is very good, training is given here very well.","Work in the company does not get salary, there is a lot of delay in promotion"
Dy. Engineer,"Gurgaon/Gurugram, Haryana",Full Time,"Operations, Maintenance & Support Department",9 Jun 2023,4.0,4.0,5.0,4.0,5.0,4.0,4.0,skill learning document,time management
Assistant Manager,"Noida, Uttar Pradesh",Full Time,,2 May 2023,1.0,3.0,3.0,1.0,4.0,2.0,2.0,"1. Less work pressure
2. Fix work timing
3. Job security","1. Weak leadership and top management
2. No vision and dependency on Maruti
3. Not a employees friendly, less appraisals
4. No support from HR anytime
5. Not deserve IITians and NITians"
Diploma Engineering Traning,Noida,Full Time,Production Department,4 Jun 2023,3.0,3.0,4.0,3.0,3.0,4.0,4.0,best company for learn,no
Sr Engineer Production Planing,"Noida, Uttar Pradesh",Full Time,Production Planning Department,1 Dec 2022,3.0,3.0,3.0,3.0,3.0,3.0,3.0,"Timely salary,and skill development training provide","Politics, and carrier growth very slow"
Deputy Engineer,Manesar Gurugram Haryana,Full Time,Engineering Department,6 Jun 2023,4.0,3.0,4.0,3.0,4.0,4.0,4.0,Very good work.,"No, I like it."
Assistant Engginiring,IMT Manesar Hariyana,Full Time,"Operations, Maintenance & Support Department",1 Apr 2023,4.0,5.0,5.0,3.0,5.0,5.0,4.0,Skill knowledge and providing the trainig,Groth is very slow and sinars behahaviar is no other good
Deputy Engineer,Imt Manesar Gurgaon,Full Time,Engineering Department,2 Jun 2023,5.0,4.0,4.0,4.0,5.0,3.0,3.0,Very much,Salary very less
Assistant Manager,Ahmedabad,Full Time,"Operations, Maintenance & Support Department",3 May 2023,4.0,5.0,3.0,4.0,5.0,2.0,4.0,"Company and Enviroment is very good, all people’s are supportive","Slow working process by HO teams, dependency type system developed by HO AND OTHER parents plants…"
Assistant Manager,Noida,Full Time,Engineering & Manufacturing Department,8 Apr 2023,4.0,3.0,3.0,4.0,5.0,4.0,4.0,"job security
less work
leave approval very easy","Saturday working
no more working
politics
paper work"
Senior Supervisor,Gurgaon/Gurugram,Full Time,Banking Operations Department,5 Sep 2023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Ssjdjjdd,Jsisiisisj shej in the world of
Deputy Engineer,"Noida, Uttar Pradesh",Full Time,Operations Department,2 Aug 2023,4.0,4.0,4.0,5.0,4.0,4.0,4.0,Good working area ans safe environment,Increasement very poor
Logistics Supervisor,"Ahmedabad, Gujarat",Full Time,,4 Jan 2023,4.0,5.0,5.0,4.0,3.0,5.0,5.0,Respect and behaviour at senior employee,Shift shedule
Tool Room Engineer,"Pune, Maharashtra",Full Time,Engineering Department,0 Dec 2022,4.0,4.0,3.0,3.0,4.0,4.0,3.0,Without any work pressure you can work within timeline,Salary structure
Deputy Officer,Ahmedabad,Full Time,SCM & Logistics Department,7 May 2023,1.0,1.0,1.0,1.0,3.0,1.0,1.0,No,Bakvash.. Management & calture..
Quality Engineer,Noida,Full Time,Quality Assurance and Testing Department,0 Jun 2023,3.0,3.0,4.0,3.0,4.0,3.0,3.0,Good company for fresher.,Nothing
Assistant Engineer,Manesar,Full Time,SCM & Logistics Department,1 May 2023,4.0,4.0,3.0,4.0,4.0,4.0,3.0,It's a reputated company.,Missbehave
Tool Room Trainee,"Ahmedabad, Gujarat",Full Time,"Operations, Maintenance & Support Department",6 Jan 2023,5.0,5.0,5.0,3.0,5.0,5.0,3.0,Very friendly and good working with our team.,Salary is not enough.
Assistant Engineer,Phage 2 Noida,Full Time,Engineering Department,2 Mar 2023,4.0,4.0,4.0,4.0,5.0,5.0,3.0,"Good environment, good people & right place to learn",None
Assistant Engineer Mechanical....,Gurgaon/Gurugram,Full Time,Production Department,2 Jan 2023,5.0,3.0,5.0,2.0,5.0,5.0,2.0,Skill development is very good,Salary increase system very bad
Junior Manager (CAE),Noida,Full Time,Research & Development Department,9 Dec 2022,5.0,5.0,5.0,5.0,5.0,5.0,3.0,If you will get offer above 12LPA then it far better than Government Job.,Outdated attendance System
Diploma Engineer Trainee,Manesar,Full Time,Production Department,1 Mar 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100 percent right,"Not playing ground
."
Mechanical Engineer,"Noida, Uttar Pradesh",Full Time,Quality Assurance and Testing Department,9 Sep 2023,4.0,3.0,4.0,3.0,5.0,4.0,2.0,No,PROMOTION AND INCREMENT not done timely.
Dat,Noida,Full Time,Product Management - Technology Department,3 Mar 2023,2.0,2.0,3.0,1.0,3.0,4.0,5.0,Manegement,Kaam krwane ka trika aur bhut hi kam saylary
Deputy Engineer,Gurgaon/Gurugram,Full Time,Power Generation Department,8 Jul 2023,4.0,4.0,5.0,3.0,5.0,4.0,4.0,Skill development and learning,Sallary
Assistant Engineer Trainee,Noida UTTAR PRADESH,Full Time,"Operations, Maintenance & Support Department",1 Mar 2023,4.0,4.0,4.0,4.0,5.0,4.0,4.0,"Maintenance Quality, manner of production","Food not good,sallery increase ment"
Assistant Manager - Production,Noida,Full Time,"BFSI, Investments & Trading Department",9 Feb 2023,5.0,5.0,5.0,4.0,5.0,5.0,4.0,Very good company,Increment % not good
Junior Manager - Program Management,Noida,Full Time,Accounting & Taxation Department,0 Dec 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Professionalism, personal and professional growth","Less holidays, sometimes work pressure"
Production Engineer,Noida,Full Time,Engineering Department,3 Feb 2023,3.0,3.0,4.0,4.0,4.0,4.0,4.0,their working envurement and controling is very gud,nothing to say about this very gud company
Deputy Engineer,Noida,Full Time,Production Department,1 Jul 2023,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Job,Improvement for employees sallery is too low
Diploma Engineer Trainee,Noida,Full Time,Engineering Department,1 Mar 2023,4.0,4.0,4.0,4.0,4.0,4.0,4.0,I like plant management.,No
Det Supervisor,"Manesar, Gurugram",Full Time,HVAC Department,6 Oct 2022,4.0,4.0,5.0,3.0,5.0,5.0,5.0,"Everything is okay in Subros LTD. Like - Training & learning is awesome, security, medical, first aid, facility, management, any body can take leave urgently all satisfied",Salary not much okay
Deputy Engineer,Gurgaon/Gurugram,Full Time,Engineering Department,4 Jan 2023,4.0,4.0,5.0,3.0,4.0,4.0,4.0,No comments All rights,Salary growth very poor
Det Supervisor   (working remotely),,Full Time,Stores & Material Management Department,2 Mar 2023,5.0,5.0,3.0,4.0,3.0,4.0,3.0,Discipline is best,Sallary is very poor.
Sr Store Engineer    (working remotely),,Full Time,Stores & Material Management Department,7 Jul 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Ok,Application Sr Store Engineer
Production,Noida,Full Time,Engineering Department,6 Mar 2023,5.0,5.0,5.0,5.0,5.0,5.0,4.0,Work culture better than,Time to time no promotion & no salary increase
Deputy Engineer,NCR (Noida),Full Time,"Operations, Maintenance & Support Department",8 Feb 2023,5.0,4.0,4.0,3.0,5.0,4.0,3.0,All work related technical training provided.,Shift timing
New Product Development Manager,"Chennaraopet, Telangana",Full Time,Construction / Manufacturing Department,4 Jun 2023,4.0,5.0,5.0,3.0,5.0,4.0,3.0,Job security. Work culture. Work life balance. Cool. Transparency. Policy procedure.,Delay in decision making. Less focus by management for non Maruti business.
Assistant Manager-quality,Noida,Full Time,Quality Assurance and Testing Department,1 Mar 2023,4.0,5.0,4.0,4.0,5.0,4.0,4.0,Opportunitg and authority,Nothing dislike
Assistant Officer,"Noida, Uttar Pradesh",Full Time,Human Resources Department,0 Oct 2022,5.0,5.0,5.0,4.0,5.0,4.0,3.0,"There is many things to give them thumbs up, but most things is job security and life balanced work load",Increment and Promotion
Diploma Engineer Trainee,"Noida, Uttar Pradesh",Full Time,"Operations, Maintenance & Support Department",7 Dec 2022,2.0,4.0,5.0,2.0,3.0,5.0,2.0,knowledge porpose is company best,you can not stabled in this company
Production Engineer,Noida,Full Time,Engineering Department,9 Dec 2022,5.0,5.0,4.0,3.0,5.0,4.0,5.0,Company training provided,Salery  is very less
Assistant Engineer 1,Manesar,Full Time,Engineering Department,2 Feb 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,"No i am interested working form subros
But company experience bases job"
General Manager Operations,Gurgaon/Gurugram,Full Time,Operations Department,0 Mar 2023,4.0,3.0,3.0,3.0,4.0,4.0,3.0,Job security,"Decisions 
Future progress"
Assistant Engineer,Noida Phase 2,Full Time,Production & Manufacturing Department,6 Feb 2023,4.0,4.0,4.0,3.0,3.0,4.0,3.0,"Provide training on time 
Provide sallary on time
Follow standard",Average sallary
Assistant Engineer,Manesar,Full Time,Engineering Department,2 Mar 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Very nice what's about,Very Nice what's  about
Deputy Engineer,"Noida, Uttar Pradesh",Full Time,Mechanical Department,8 Sep 2022,3.0,3.0,2.0,2.0,2.0,2.0,1.0,"Subros is good for freshers. 
Many types of mechanical m/c, electical m/c, SPM, and New person can collect good knowledge about  him","Personal growth, salary growth, and skill development is slow,"
Diploma Engineer Trainee,"Manesar, Haryana",Full Time,Production Engineering Department,2 Oct 2022,4.0,3.0,4.0,3.0,4.0,4.0,4.0,"My training period is very good and i adharer more knowledge from Subros, like 7QC, SPC, PFMEA, PST, KAIZEN ETC.",Salary increment is bad
Assistant Engineer,"Pune, Maharashtra",Full Time,Production & Manufacturing Department,4 Dec 2022,5.0,4.0,5.0,4.0,5.0,4.0,4.0,Job security  and very good learning culture,Nothing
Assistant Engineer Production,B188 Noida,Full Time,Production Department,6 Mar 2023,5.0,5.0,4.0,5.0,4.0,4.0,5.0,Good management for production,Take work hard
Diploma Engineer Trainee - Det,Gurgaon/Gurugram,Full Time,Engineering Department,6 Mar 2023,1.0,4.0,5.0,5.0,5.0,5.0,1.0,Injection moulding machine1,Extension moulding experience 1.5 year
Diploma Engineer Trainee,"Noida, Uttar Pradesh",Full Time,Production Department,3 Dec 2022,5.0,5.0,5.0,3.0,4.0,4.0,3.0,Punctuality is best at subros company,"Salary, promotion, rules"
Det,Manesar,Full Time,Business Process Quality Department,9 Feb 2023,3.0,3.0,4.0,3.0,4.0,4.0,3.0,Good culture and good learning.,Salary
Junior Manager-New Technology Development (Design),Noida,Full Time,Engineering & Manufacturing Department,3 Feb 2023,5.0,5.0,4.0,5.0,5.0,5.0,5.0,Subros work culture I like most.,Nonthing to say to dislike.
Detailing Engineer,Noida,Full Time,Engineering & Manufacturing Department,3 May 2023,1.0,2.0,2.0,3.0,2.0,3.0,4.0,well beraant to somtting,gjkchjggigcggcghxjgxjcjcjcghjhghkhghjjhuuuyhuiggij
Assistant Engineer,"Noida, Uttar Pradesh",Full Time,Engineering Department,8 Jan 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good training provide,No issue
Assistant Engineer Production,Manesar,Full Time,Production & Manufacturing Department,3 Mar 2023,5.0,5.0,5.0,4.0,5.0,5.0,4.0,Get a chance to teach me,Not issue
Det,Noida,Full Time,Quality  Department,5 Feb 2023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Nice company ,good knowledge",Canteen condition is very bad
Dat,Gurgaon/Gurugram,Full Time,Production Department,5 Jul 2023,5.0,4.0,5.0,4.0,5.0,5.0,5.0,Very nice,No any dislike
Assistant Engineer,"Ahmedabad, Gujrat",Full Time,Quality Assurance Department,9 Dec 2022,4.0,4.0,5.0,3.0,5.0,4.0,3.0,Subros ltd is a good company for learning,Salery increase slowly
Diploma Engineer Trainee,Manesar,Full Time,Production Department,2 May 2023,4.0,4.0,4.0,3.0,4.0,5.0,3.0,Girls safety,Salary not satisfied
Apprentice Trainee,Gurgaon/Gurugram,Full Time,"Operations, Maintenance & Support Department",5 Jan 2023,1.0,1.0,2.0,1.0,4.0,1.0,1.0,Only food are good compare to another  company,All over facility useless
Det Operator,IMT Manesar Sector 8,Full Time,Detailing Department,5 Jan 2023,4.0,4.0,5.0,4.0,4.0,4.0,4.0,I think overall is good work,I think overall is good
Maintenance Engineer,"Noida, Uttar Pradesh",Full Time,"Operations, Maintenance & Support Department",8 Feb 2023,4.0,3.0,3.0,4.0,5.0,3.0,3.0,Job security is good.,I will write review later
Assistant Officer,Karsanpura AHMEDABAD Gujarat,Full Time,Stores & Material Management Department,8 Dec 2022,4.0,4.0,5.0,3.0,5.0,5.0,3.0,Good chance for skill development,Less salary  at lower post
Deputy Manager Electrical,"Manesar, Haryana",Full Time,"Operations, Maintenance & Support Department",0 Apr 2023,4.0,3.0,3.0,4.0,5.0,4.0,3.0,Work culture is good,Shift orientation
Senior Engineer,Noida,Full Time,Production & Manufacturing Department,7 Jun 2023,2.0,2.0,4.0,2.0,4.0,3.0,2.0,No no no no,No no no no
Assistant Engineer,Manesar,Full Time,Quality Assurance and Testing Department,9 May 2023,4.0,3.0,5.0,3.0,5.0,5.0,3.0,Learning about very much,Salary doesn't increase
Plant Head,"Noida, Uttar Pradesh",Full Time,Operations Department,8 Dec 2022,5.0,4.0,5.0,4.0,5.0,4.0,4.0,Excellent opportunity to Grow with Company,All is well
Assistant Production Engineer,"Noida, Uttar Pradesh",Full Time,Engineering Department,6 Dec 2022,4.0,4.0,4.0,4.0,4.0,4.0,3.0,Work management system Very Good,Pramotion system
Assistant Engineer,"Nalagarh, Himachal Pradesh",Full Time,Engineering Department,5 Oct 2022,3.0,2.0,3.0,1.0,2.0,2.0,1.0,Good for new passouts to learn industrial explore.,"Sallery structure is not good.
Need to revise it."
Deputy Engineer,Noida,Full Time,Production Department,3 Aug 2023,1.0,1.0,2.0,1.0,2.0,1.0,1.0,Nothing,Management and working culture
Junior Manager,"Noida, Uttar Pradesh",Full Time,HR Operations Department,3 Feb 2023,4.0,2.0,4.0,4.0,4.0,3.0,4.0,Job security,Work-life balance
Engineer,"Industrial Phase II, Noida 201301",Full Time,Research and Development Department,2 Sep 2022,3.0,1.0,5.0,2.0,5.0,5.0,4.0,The work pressure is not much. The seniors are all amiable. Overall a good working environment is maintained.,Very little worklife balance ij the beginning of job and the salary is the lowest in the industry.
Assistant Engineer,Noida,Full Time,Research & Development Department,5 Jan 2023,5.0,5.0,3.0,1.0,5.0,5.0,2.0,Working place,Management is very unsatisfactory
Design Engineer At Subros Ltd,Noida Sector 68,Full Time,Engineering Department,1 Feb 2023,4.0,4.0,4.0,4.0,5.0,4.0,2.0,Work culture and job security,Promotion & increment
Quality Engineer 2,IMT Maneser,Full Time,Hardware Department,9 Sep 2022,1.0,2.0,2.0,2.0,2.0,1.0,2.0,There supervisor has not any sense to talk there junior. They shows there behaviour cheep lower class.,"Thery don't think about his employer problem, They treat there employees such as Labour."
Production Operator,Noida,Full Time,Production Department,6 Jan 2023,4.0,4.0,3.0,2.0,3.0,4.0,2.0,Working culture,Shift timings and salary at subros
Quality Engineer   (working remotely),,Full Time,Process Quality Department,0 Nov 2022,4.0,4.0,5.0,3.0,4.0,4.0,4.0,Yes,Its give me lots of knowledge but salary increment is low as per standard
Assistant Engineer   (working remotely),,Full Time,"Operations, Maintenance & Support Department",9 Feb 2023,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Everything is good,Less Salary
Receptionist,"Noida, Uttar Pradesh",Full Time,Administration Department,9 Dec 2022,5.0,4.0,5.0,3.0,3.0,3.0,3.0,I like skill development and learning,Do not future scope
Assistant Engineer,"Gurgaon/Gurugram, Haryana",Full Time,Quality Department,9 Jan 2023,4.0,3.0,4.0,4.0,3.0,4.0,2.0,Training system,Salary increase slow motion
Injection Molding Machine Operator/DET,Manesar,Full Time,Production Department,8 Apr 2023,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Absolutely good.,Holiday not enough
Deputy Engineer,Noida,Full Time,Stores & Material Management Department,8 Jun 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,System        and manegement,Leave                problem
Production Incharge,"Noida, Uttar Pradesh",Full Time,Compressor Department,5 Nov 2022,4.0,3.0,1.0,2.0,3.0,3.0,2.0,I don't know,Every time production target speed increased.
Engineer,NOIDA,Full Time,Engineering Department,3 Jun 2022,4.0,4.0,4.0,4.0,5.0,4.0,4.0,Decent company with good learning opportunities for freshers in manufacturing industry,Not happy with my boss. And some times I feel that i am under paid actually every one is under paid in this industry But Subros is good for starting your career in manufacturing industry if you are interested in this field.
Assistant Engineer,Noida,Full Time,Production & Manufacturing Department,1 Jan 2023,4.0,1.0,5.0,1.0,5.0,2.0,1.0,Training  is good,Salary not good
Deputy Engineer Production,"Manesar, Haryana",Full Time,Engineering Department,3 May 2023,5.0,5.0,5.0,4.0,5.0,5.0,4.0,"Best company
Learning skill excellent","Salary increse
Promotion"
Data Entry Operator,Ahmedabad,Full Time,SCM & Logistics Department,2 Feb 2023,2.0,3.0,3.0,2.0,1.0,4.0,1.0,learning skills,sallary not increase
Operator,Noida,Full Time,Production Engineering Department,6 Dec 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Working hours & Policy better,Salary increment not better
Assistant Engineer,"Noida, Uttar Pradesh",Full Time,Production Support Department,0 Oct 2022,4.0,4.0,5.0,4.0,4.0,5.0,4.0,Subros working culture is very good.,Nothing dislikes subros Ltd. Company
Diploma Apprentice Trainee,"Ahmedabad, Gujarat",Full Time,Production Department,0 Dec 2022,4.0,3.0,4.0,3.0,5.0,4.0,3.0,Canteen facility is good.,Salary is not satisfaction level.
Diploma Apprentice Trainee   (working remotely),,Full Time,Data Management Department,1 Dec 2022,3.0,2.0,3.0,2.0,3.0,4.0,2.0,Maine subros Ltd Noida se apprentice kiya,Apprentice karne ke bad sab roj bahar kar Diya
Production Team Leader,New Delhi,Full Time,Management Department,2 Mar 2023,4.0,5.0,4.0,4.0,5.0,5.0,4.0,learning,increase fer learning and aurning
Assistant Engineer,Karshanpura,Full Time,Quality & Production Department,3 Nov 2022,5.0,5.0,5.0,2.0,5.0,5.0,5.0,Subros is given good skill and knowledge with training,Nothg is dislikes
Tool Room Engineer,"Noida, Uttar Pradesh",Full Time,,8 Dec 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,All over stafs very good,No any one
Production,"Viramgam, Gujarat",Full Time,Production Department,4 Dec 2022,3.0,4.0,3.0,2.0,5.0,3.0,2.0,Nothing Actually,Yes I dislike this company
Quality Controller,"Noida, Uttar Pradesh",Full Time,Production & Manufacturing Department,7 Feb 2023,5.0,4.0,5.0,5.0,5.0,4.0,3.0,Good for learning.,Good
Production & Maintenance Engineer,"Pune, Maharashtra",Full Time,,7 Jan 2023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Good company,Salary I don't like that's why dislike
Senior Quality Engineer,Ahmedabad Karsanpura,Full Time,Production & Manufacturing Department,5 Dec 2022,3.0,5.0,5.0,2.0,5.0,5.0,2.0,Good working environment except of financial growth,Slow carieer growth
Assistant Manager,Noida,Full Time,Engineering & Manufacturing Department,9 Dec 2022,1.0,1.0,1.0,1.0,5.0,1.0,1.0,Nothing,There's nothing to like about this company
Det,Noida Delhi,Full Time,Production Department,7 Mar 2023,3.0,3.0,4.0,3.0,4.0,4.0,3.0,Feeling very happy,Nothing
Deputy Engineer- Quality Assurance,Manesar,Full Time,Production & Manufacturing Department,9 Mar 2023,5.0,5.0,5.0,4.0,5.0,5.0,4.0,Traning classes very nic,Salary policy
Assistant Engineer,"Gurgaon/Gurugram, Haryana",Full Time,Production Department,3 Mar 2023,4.0,4.0,5.0,3.0,4.0,5.0,4.0,Knowledge development,Salary not satisfied
Assistant Engineer    (working remotely),,Full Time,Engineering Department,8 Apr 2023,5.0,4.0,4.0,4.0,4.0,4.0,4.0,Design engineer  maintenance engineering,Production diploma
Assistant Engineer,Tube Assembly,Full Time,Engineering Department,4 Feb 2023,5.0,5.0,5.0,3.0,3.0,4.0,5.0,Leadership,Manager discussion with in employee
Assistant Engineer Mechanical,Lucknow,Full Time,Engineering Department,9 Jun 2022,5.0,5.0,5.0,5.0,3.0,5.0,3.0,"Working Culture is very Good . Respect for individual every employee who posted in any positions ( swiper , Cook , Security Gaurd  Helping staff management members ) those are equal .","Every employee had very good Personnel and Professional .
Employer and Employee has good and Simple Nature .
The people are very cooperative."
Senior Quality Engineer,"Noida, Uttar Pradesh",Part Time,Business Process Quality Department,4 May 2023,4.0,3.0,4.0,3.0,3.0,4.0,3.0,"Good Working culture
Good management
Development through training from MSIL and internal","Shift Timings of A,B,C shift"
Diploma Engineer Trainee,Gurugram,Full Time,Production & Manufacturing Department,4 Apr 2023,3.0,2.0,3.0,2.0,1.0,3.0,2.0,Cantin facility,Maingement system is very poor
Mechenical Engineer   (working remotely),,Part Time,Operations Support Department,6 Feb 2023,3.0,4.0,4.0,2.0,3.0,3.0,4.0,I Im ok,I AM good working
Assistant Engineer,Karsanpura,Full Time,Production Department,1 Dec 2022,4.0,3.0,5.0,2.0,5.0,5.0,2.0,Good way to learn about higher management system,Avarage salary for Assistant engineer
Injection Molding Production Engineer,Manesar,Full Time,Molding  Department,2 Jan 2023,3.0,4.0,4.0,1.0,5.0,4.0,4.0,"I am working injection moulding department in process settings, mould change , troubleshoot, manpower handling,",Sellary
Diploma Engineer Trainee,Sector 8 IMT Manaser,Full Time,Production & Manufacturing Department,7 Sep 2023,5.0,5.0,5.0,4.0,5.0,5.0,4.0,All environment is really good,No
Deputy Engineer,Noida,Full Time,Engineering & Manufacturing Department,9 Feb 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good,Nothing to dislike about my job
Det Operator,Noida,Full Time,Engineering Department,4 Feb 2023,4.0,3.0,3.0,3.0,3.0,4.0,3.0,Woker safety first.,Weekly off not Sunday.
Diploma Engineer Trainee,"Noida, Uttar Pradesh",Full Time,Operations Department,8 Oct 2022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Nothing I like here 
""hell"" is average word for describing subros😡😡",everything 😎
Assistant Engineer,Karsanpura Mandal Gidc,Full Time,Stores & Material Management Department,6 Nov 2022,5.0,5.0,5.0,3.0,5.0,5.0,3.0,Good Company For Fresher's,Salary Growth is slow
Assistant Engineer,Noida,Full Time,Production & Manufacturing Department,7 May 2023,4.0,3.0,4.0,2.0,5.0,2.0,1.0,Good company for startup,No promotion and apraisals
Assistant Engineer 1,New Delhi,Full Time,Quality Assurance and Testing Department,9 Apr 2023,3.0,3.0,4.0,3.0,5.0,5.0,4.0,Nice to meet company,Selri culture not satisfied
Purchase Engineer,"Noida, Uttar Pradesh",Full Time,Procurement & Purchase Department,6 Nov 2022,3.0,3.0,3.0,2.0,4.0,3.0,2.0,For job security yes it good company.,Salary structure & work culture of
Assistant Engineer,B 188 Phase 2 Noida,Full Time,Engineering Department,8 Nov 2022,4.0,4.0,4.0,3.0,3.0,4.0,3.0,All things good but salary is not satisfaction any employee,Salary
Assistant Engineer,Manesar,Full Time,Engineering Department,9 Jan 2023,5.0,4.0,5.0,3.0,5.0,5.0,4.0,Good atmosphere for learning,Sallary increement starting time
Diploma Engineer Trainee,Karsanpura Ahmedabad,Full Time,Production Department,2 Jan 2023,1.0,2.0,2.0,2.0,2.0,3.0,2.0,Very bad experience,Not good Environment
Assistant Engineer,"Ahmedabad, Gujarat",Full Time,Supplier Quality Assurance Department,1 Nov 2022,5.0,5.0,5.0,4.0,5.0,5.0,5.0,Subros Ltd is very good environment condition in shaft floor.,No dislike
Assistant Engineer,Noida,Full Time,Production  Department,0 Nov 2022,4.0,4.0,4.0,3.0,5.0,4.0,4.0,Good work and environment and culture .  Team leader and team mate are supportive  management  . Company policy are good  appraisals are fair and they give good salary  hike and advanced bonus every month,On the job training is not given to new joinees  salery  increement issue
Manager - Internal Audit,"Manesar, Haryana",Full Time,Audit & Control Department,0 Mar 2023,4.0,4.0,5.0,4.0,5.0,4.0,3.0,Good job security and process oriented organisation,Pay scale is at a lower side
Det,Noida,Full Time,Product Management - Technology Department,6 Feb 2023,5.0,5.0,5.0,4.0,4.0,4.0,4.0,Best skill development & learning,No more salary benefits
Cad Engineer,Noida,Full Time,Engineering & Manufacturing Department,8 Jan 2023,5.0,5.0,5.0,5.0,5.0,5.0,4.0,Overall all thinks good,No dislikes
Assistant Engineer,"Manesar, Haryana",Full Time,Production Department,7 Jan 2023,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Line leading,Bus charge by the Designation
Deputy Engineer,Manesar,Full Time,Quality Assurance and Testing Department,6 Jan 2023,3.0,3.0,5.0,1.0,5.0,3.0,1.0,Trainings/,Salary appraisal and other
Assistant Engineer Trainee,"Manesar, Haryana",Full Time,Hx condenser  Department,7 Dec 2022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Nothing else like working at....,I dont want to express
Diploma Engineer Trainee,"Noida, Uttar Pradesh",Full Time,Production Department,4 Oct 2022,2.0,2.0,3.0,1.0,5.0,2.0,1.0,Very poor salay for employees under manager level.,Salary package
Electrical Engineering,"Ahmedabad, Gujarat",Full Time,All Department,0 Dec 2022,3.0,4.0,5.0,3.0,5.0,4.0,3.0,"Less work, no stress,",Seniors and salary
Senior Engineer Vendor Development,Imt Manesar Gurgaon,Full Time,SCM & Logistics Department,1 Mar 2023,5.0,5.0,4.0,4.0,5.0,5.0,4.0,Great place to work.,Nothing
Assistant Engineer,"Manesar, Haryana",Full Time,Machine Maintenance  Department,3 Nov 2022,5.0,4.0,5.0,4.0,5.0,4.0,3.0,Every one support in problem.,"A.E ,DAT & DET salary level is too low."
Production Engg.,Ahmedabad,Full Time,Production Department,7 Jul 2023,4.0,4.0,4.0,4.0,5.0,5.0,4.0,Nice work place,No comment
Assistant Engineer 2,Nalagarh,Full Time,Injection Molding Department,1 Oct 2022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Policy Subros not available just to say policy
And work is very hard and management are to bad",Bad company
Assistant Engineer,"Manesar, Haryana",Full Time,Engineering Department,0 Nov 2022,5.0,5.0,4.0,4.0,5.0,5.0,5.0,I am proud of subros ltd,Salary is low
Diploma Trainee Engineer,"Ahmedabad, Gujarat",Full Time,"Operations, Maintenance & Support Department",6 Feb 2023,4.0,3.0,1.0,3.0,3.0,3.0,1.0,good working management.,sallary not satisfied with working
Utility Engineer,Noida,Full Time,Operations Support Department,8 Jun 2023,5.0,5.0,3.0,5.0,5.0,2.0,5.0,Not mentioned more,Not like
Executive,"Ahmedabad, Gujarat",Full Time,SCM & Logistics Department,7 Feb 2023,5.0,5.0,3.0,3.0,4.0,4.0,4.0,I like,Only for canteen facility is disliked
